Generic Part Number	Device Description	Marketing Status	Literature Number	Literature Description
TLV713P	150-mA, capacitor-free low-dropout voltage regulator with active output discharge & enable	ACTIVE	SBVM237A	TLV713185 PSpice Transient Model (Rev. A)
TLV713P	150-mA, capacitor-free low-dropout voltage regulator with active output discharge & enable	ACTIVE	SBVM352A	TLV71310 PSpice Transient Model (Rev. A)
TLV713P	150-mA, capacitor-free low-dropout voltage regulator with active output discharge & enable	ACTIVE	SBVM353A	TLV71311 PSpice Transient Model (Rev. A)
TLV713P-Q1	Automotive 150-mA, low-dropout voltage regulator with enable	ACTIVE	SBVM225A	TLV71312 PSpice Transient Model (Rev. A)
TLV713P-Q1	Automotive 150-mA, low-dropout voltage regulator with enable	ACTIVE	SBVM227A	TLV71318 PSpice Transient Model (Rev. A)
TLV713P-Q1	Automotive 150-mA, low-dropout voltage regulator with enable	ACTIVE	SBVM228A	TLV71325 PSpice Transient Model (Rev. A)
TLV713P-Q1	Automotive 150-mA, low-dropout voltage regulator with enable	ACTIVE	SBVM231A	TLV71333 PSpice Transient Model (Rev. A)
TLV713P-Q1	Automotive 150-mA, low-dropout voltage regulator with enable	ACTIVE	SBVM352A	TLV71310 PSpice Transient Model (Rev. A)
TLV716P	150-mA, dual-channel low-dropout voltage regulator with enable	ACTIVE	SBVM354	TLV7163030 PSpice Transient Model
TLV716P	150-mA, dual-channel low-dropout voltage regulator with enable	ACTIVE	SBVM355	TLV7163318 PSpice Transient Model
TLV716P	150-mA, dual-channel low-dropout voltage regulator with enable	ACTIVE	SBVM357	TLV7162818 PSpice Transient Model
TLV716P	150-mA, dual-channel low-dropout voltage regulator with enable	ACTIVE	SBVM358	TLV7162828 PSpice Transient Model
TLV716P	150-mA, dual-channel low-dropout voltage regulator with enable	ACTIVE	SBVM377	TLV716120275 PSpice Transient Model
TLV716P	150-mA, dual-channel low-dropout voltage regulator with enable	ACTIVE	SBVM406	TLV7161218P PSpice Transient Model
TLV716P	150-mA, dual-channel low-dropout voltage regulator with enable	ACTIVE	SBVM501	TLV7161218P Unencrypted PSpice Transient Model
TLV717P	150-mA, low-IQ, low-dropout voltage regulator with active output discharge & enable	ACTIVE	SBVM114	TLV71712 PSpice Transient Model
TLV717P	150-mA, low-IQ, low-dropout voltage regulator with active output discharge & enable	ACTIVE	SBVM115	TLV71713 PSpice Transient Model
TLV717P	150-mA, low-IQ, low-dropout voltage regulator with active output discharge & enable	ACTIVE	SBVM116	TLV71715 PSpice Transient Model
TLV717P	150-mA, low-IQ, low-dropout voltage regulator with active output discharge & enable	ACTIVE	SBVM117	TLV71718 PSpice Transient Model
TLV717P	150-mA, low-IQ, low-dropout voltage regulator with active output discharge & enable	ACTIVE	SBVM118	TLV71725 PSpice Transient Model
TLV717P	150-mA, low-IQ, low-dropout voltage regulator with active output discharge & enable	ACTIVE	SBVM119	TLV717285 PSpice Transient Model
TLV717P	150-mA, low-IQ, low-dropout voltage regulator with active output discharge & enable	ACTIVE	SBVM120	TLV71728 PSpice Transient Model
TLV717P	150-mA, low-IQ, low-dropout voltage regulator with active output discharge & enable	ACTIVE	SBVM121	TLV71730 PSpice Transient Model
TLV717P	150-mA, low-IQ, low-dropout voltage regulator with active output discharge & enable	ACTIVE	SBVM122	TLV71733 PSpice Transient Model
TLV717P	150-mA, low-IQ, low-dropout voltage regulator with active output discharge & enable	ACTIVE	SBVM123	TLV71736 PSpice Transient Model
TLV717P	150-mA, low-IQ, low-dropout voltage regulator with active output discharge & enable	ACTIVE	SBVM255	TLV71721 PSpice Transient Model
TLV717P	150-mA, low-IQ, low-dropout voltage regulator with active output discharge & enable	ACTIVE	SBVM256	TLV71727 PSpice Transient Model
TLV717P	150-mA, low-IQ, low-dropout voltage regulator with active output discharge & enable	ACTIVE	SBVM257	TLV71729 PSpice Transient Model
TLV717P	150-mA, low-IQ, low-dropout voltage regulator with active output discharge & enable	ACTIVE	SBVM276	TLV717185 PSpice Transient Model
TLV7256	6-V, micropower, dual comparator	ACTIVE	SLCM003A	Unencrypted Pspice Model for TLV7256 (Rev. A)
TLV733P	300-mA, capacitor-free, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM463	TLV73330P Unencrypted PSpice Transient Model
TLV733P	300-mA, capacitor-free, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM464	TLV733285P Unencrypted PSpice Transient Model
TLV733P	300-mA, capacitor-free, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM465	TLV73328P Unencrypted PSpice Transient Model
TLV733P	300-mA, capacitor-free, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM466	TLV733255P Unencrypted PSpice Transient Model
TLV733P	300-mA, capacitor-free, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM470	TLV73312P Unencrypted PSpice Transient Model
TLV733P	300-mA, capacitor-free, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM471	TLV73333P Unencrypted PSpice Transient Model
TLV733P	300-mA, capacitor-free, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM472	TLV73310P Unencrypted PSpice Transient Model
TLV733P	300-mA, capacitor-free, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM473	TLV73325P Unencrypted PSpice Transient Model
TLV733P	300-mA, capacitor-free, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM474	TLV73318P Unencrypted PSpice Transient Model
TLV733P	300-mA, capacitor-free, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM475	TLV73315P Unencrypted PSpice Transient Model
TLV733P	300-mA, capacitor-free, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM476	TLV73311P Unencrypted PSpice Transient Model
TLV733P	300-mA, capacitor-free, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SLVMAO9	TLV733255P PSpice Transient Model
TLV733P	300-mA, capacitor-free, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SLVMAP0	TLV73328P PSpice Transient Model
TLV733P	300-mA, capacitor-free, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SLVMAP1	TLV733285P PSpice Transient Model
TLV733P	300-mA, capacitor-free, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SLVMAP2	TLV73330P PSpice Transient Model
TLV733P	300-mA, capacitor-free, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SNVM661	TLV73310P PSpice transient model
TLV733P	300-mA, capacitor-free, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SNVM662	TLV73312P PSPICE Transient model
TLV733P	300-mA, capacitor-free, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SNVM663	TLV73315P PSPICE Transient model
TLV733P	300-mA, capacitor-free, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SNVM664	TLV73318P PSPICE Transient model
TLV733P	300-mA, capacitor-free, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SNVM665	TLV73325P PSPICE Transient model
TLV733P	300-mA, capacitor-free, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SNVM666	TLV73333P PSPICE Transient model
TLV733P	300-mA, capacitor-free, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SNVM683	TLV73311P PSpice Transient Model
TLV733P-Q1	Automotive 300-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM463	TLV73330P Unencrypted PSpice Transient Model
TLV733P-Q1	Automotive 300-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM464	TLV733285P Unencrypted PSpice Transient Model
TLV733P-Q1	Automotive 300-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM465	TLV73328P Unencrypted PSpice Transient Model
TLV733P-Q1	Automotive 300-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM466	TLV733255P Unencrypted PSpice Transient Model
TLV733P-Q1	Automotive 300-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM470	TLV73312P Unencrypted PSpice Transient Model
TLV733P-Q1	Automotive 300-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM471	TLV73333P Unencrypted PSpice Transient Model
TLV733P-Q1	Automotive 300-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM472	TLV73310P Unencrypted PSpice Transient Model
TLV733P-Q1	Automotive 300-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM473	TLV73325P Unencrypted PSpice Transient Model
TLV733P-Q1	Automotive 300-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM474	TLV73318P Unencrypted PSpice Transient Model
TLV733P-Q1	Automotive 300-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM475	TLV73315P Unencrypted PSpice Transient Model
TLV733P-Q1	Automotive 300-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM476	TLV73311P Unencrypted PSpice Transient Model
TLV733P-Q1	Automotive 300-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SLVMAO9	TLV733255P PSpice Transient Model
TLV733P-Q1	Automotive 300-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SLVMAP0	TLV73328P PSpice Transient Model
TLV733P-Q1	Automotive 300-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SLVMAP1	TLV733285P PSpice Transient Model
TLV733P-Q1	Automotive 300-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SLVMAP2	TLV73330P PSpice Transient Model
TLV733P-Q1	Automotive 300-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SNVM661	TLV73310P PSpice transient model
TLV733P-Q1	Automotive 300-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SNVM662	TLV73312P PSPICE Transient model
TLV733P-Q1	Automotive 300-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SNVM663	TLV73315P PSPICE Transient model
TLV733P-Q1	Automotive 300-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SNVM664	TLV73318P PSPICE Transient model
TLV733P-Q1	Automotive 300-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SNVM665	TLV73325P PSPICE Transient model
TLV733P-Q1	Automotive 300-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SNVM666	TLV73333P PSPICE Transient model
TLV733P-Q1	Automotive 300-mA, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SNVM683	TLV73311P PSpice Transient Model
TLV740P	300-mA low-dropout (LDO) regulator with foldback current limit	ACTIVE	SBVM959	TLV740P Unencrypted PSpice Transient Model
TLV741P	150-mA low-dropout (LDO) voltage regulator with active output discharge and enable	ACTIVE	SBVM669	TLV74128P Unencrypted PSpice Transient Model
TLV741P	150-mA low-dropout (LDO) voltage regulator with active output discharge and enable	ACTIVE	SBVM670	TLV74128P PSpice Transient Model
TLV741P	150-mA low-dropout (LDO) voltage regulator with active output discharge and enable	ACTIVE	SBVM671	TLV74115P PSpice Transient Model
TLV741P	150-mA low-dropout (LDO) voltage regulator with active output discharge and enable	ACTIVE	SBVM672	TLV74115P Unencrypted PSpice Transient Model
TLV741P	150-mA low-dropout (LDO) voltage regulator with active output discharge and enable	ACTIVE	SBVM673	TLV74130P PSpice Transient Model
TLV741P	150-mA low-dropout (LDO) voltage regulator with active output discharge and enable	ACTIVE	SBVM674	TLV74130P Unencrypted PSpice Transient Model
TLV741P	150-mA low-dropout (LDO) voltage regulator with active output discharge and enable	ACTIVE	SBVM675	TLV74111P PSpice Transient Model
TLV741P	150-mA low-dropout (LDO) voltage regulator with active output discharge and enable	ACTIVE	SBVM676	TLV74111P Unencrypted PSpice Transient Model
TLV741P	150-mA low-dropout (LDO) voltage regulator with active output discharge and enable	ACTIVE	SBVM677	TLV74118P PSpice Transient Model
TLV741P	150-mA low-dropout (LDO) voltage regulator with active output discharge and enable	ACTIVE	SBVM678	TLV74118P Unencrypted PSpice Transient Model
TLV741P	150-mA low-dropout (LDO) voltage regulator with active output discharge and enable	ACTIVE	SBVM679	TLV74110P PSpice Transient Model
TLV741P	150-mA low-dropout (LDO) voltage regulator with active output discharge and enable	ACTIVE	SBVM680	TLV74110P Unencrypted PSpice Transient Model
TLV741P	150-mA low-dropout (LDO) voltage regulator with active output discharge and enable	ACTIVE	SBVM681	TLV74125P Unencrypted PSpice Transient Model
TLV741P	150-mA low-dropout (LDO) voltage regulator with active output discharge and enable	ACTIVE	SBVM682	TLV74125P PSpice Transient Model
TLV741P	150-mA low-dropout (LDO) voltage regulator with active output discharge and enable	ACTIVE	SBVM683	TLV741285P Unencrypted PSpice Transient Model
TLV741P	150-mA low-dropout (LDO) voltage regulator with active output discharge and enable	ACTIVE	SBVM684	TLV741285P PSpice Transient Model
TLV741P	150-mA low-dropout (LDO) voltage regulator with active output discharge and enable	ACTIVE	SBVM685	TLV74133P Unencrypted PSpice Transient Model
TLV741P	150-mA low-dropout (LDO) voltage regulator with active output discharge and enable	ACTIVE	SBVM686	TLV74133P PSpice Transient Model
TLV741P	150-mA low-dropout (LDO) voltage regulator with active output discharge and enable	ACTIVE	SBVM687	TLV74112P Unencrypted PSpice Transient Model
TLV741P	150-mA low-dropout (LDO) voltage regulator with active output discharge and enable	ACTIVE	SBVM688	TLV74112P PSpice Transient Model
TLV741P	150-mA low-dropout (LDO) voltage regulator with active output discharge and enable	ACTIVE	SBVM844	TLV741105P PSpice Transient Model
TLV741P	150-mA low-dropout (LDO) voltage regulator with active output discharge and enable	ACTIVE	SBVM845	TLV741105P Unencrypted PSpice Transient Model
TLV742P	200-mA low-IQ low-dropout (LDO) voltage regulator	ACTIVE	SBVM737A	TLV74228P PSpice Transient Model (Rev. A)
TLV742P	200-mA low-IQ low-dropout (LDO) voltage regulator	ACTIVE	SBVM738	TLV74228P Unencrypted PSpice Transient Model
TLV742P	200-mA low-IQ low-dropout (LDO) voltage regulator	ACTIVE	SBVM739	TLV74227P Unencrypted PSpice Transient Model
TLV742P	200-mA low-IQ low-dropout (LDO) voltage regulator	ACTIVE	SBVM740	TLV74229P PSpice Transient Model
TLV742P	200-mA low-IQ low-dropout (LDO) voltage regulator	ACTIVE	SBVM741	TLV74229P Unencrypted PSpice Transient Model
TLV742P	200-mA low-IQ low-dropout (LDO) voltage regulator	ACTIVE	SBVM742	TLV74218P Unencrypted PSpice Transient Model
TLV742P	200-mA low-IQ low-dropout (LDO) voltage regulator	ACTIVE	SBVM743	TLV74227P PSpice Transient Model
TLV742P	200-mA low-IQ low-dropout (LDO) voltage regulator	ACTIVE	SBVM744	TLV74215P PSpice Transient Model
TLV742P	200-mA low-IQ low-dropout (LDO) voltage regulator	ACTIVE	SBVM745	TLV74218P PSpice Transient Model
TLV742P	200-mA low-IQ low-dropout (LDO) voltage regulator	ACTIVE	SBVM746	TLV74215P Unencrypted PSpice Transient Model
TLV742P	200-mA low-IQ low-dropout (LDO) voltage regulator	ACTIVE	SBVM747A	TLV74211P PSpice Transient Model (Rev. A)
TLV742P	200-mA low-IQ low-dropout (LDO) voltage regulator	ACTIVE	SBVM748	TLV74211P Unencrypted PSpice Transient Model
TLV742P	200-mA low-IQ low-dropout (LDO) voltage regulator	ACTIVE	SBVM749	TLV74233P Unencrypted PSpice Transient Model
TLV742P	200-mA low-IQ low-dropout (LDO) voltage regulator	ACTIVE	SBVM750	TLV74212P Unencrypted PSpice Transient Model
TLV742P	200-mA low-IQ low-dropout (LDO) voltage regulator	ACTIVE	SBVM815	TLV74230P PSpice Transient Model
TLV742P	200-mA low-IQ low-dropout (LDO) voltage regulator	ACTIVE	SBVM816	TLV74230P Unencrypted PSpice Transient Model
TLV742P	200-mA low-IQ low-dropout (LDO) voltage regulator	ACTIVE	SBVM817	TLV74225P Unencrypted PSpice Transient Model
TLV742P	200-mA low-IQ low-dropout (LDO) voltage regulator	ACTIVE	SBVM818	TLV74225P PSpice Transient Model
TLV743P	300-mA low-IQ low-dropout (LDO) voltage regulator with enable	ACTIVE	SBVM689	TLV74310P Unencrypted PSpice Transient Model
TLV743P	300-mA low-IQ low-dropout (LDO) voltage regulator with enable	ACTIVE	SBVM690	TLV74310P PSpice Transient Model
TLV743P	300-mA low-IQ low-dropout (LDO) voltage regulator with enable	ACTIVE	SBVM691	TLV74311P Unencrypted PSpice Transient Model
TLV743P	300-mA low-IQ low-dropout (LDO) voltage regulator with enable	ACTIVE	SBVM692	TLV74311P PSpice Transient Model
TLV743P	300-mA low-IQ low-dropout (LDO) voltage regulator with enable	ACTIVE	SBVM693	TLV74312P Unencrypted PSpice Transient Model
TLV743P	300-mA low-IQ low-dropout (LDO) voltage regulator with enable	ACTIVE	SBVM694	TLV74312P PSpice Transient Model
TLV743P	300-mA low-IQ low-dropout (LDO) voltage regulator with enable	ACTIVE	SBVM695	TLV74315P Unencrypted PSpice Transient Model
TLV743P	300-mA low-IQ low-dropout (LDO) voltage regulator with enable	ACTIVE	SBVM696	TLV74315P PSpice Transient Model
TLV743P	300-mA low-IQ low-dropout (LDO) voltage regulator with enable	ACTIVE	SBVM697	TLV74318P Unencrypted PSpice Transient Model
TLV743P	300-mA low-IQ low-dropout (LDO) voltage regulator with enable	ACTIVE	SBVM698	TLV74318P PSpice Transient Model
TLV743P	300-mA low-IQ low-dropout (LDO) voltage regulator with enable	ACTIVE	SBVM699	TLV74325P PSpice Transient Model
TLV743P	300-mA low-IQ low-dropout (LDO) voltage regulator with enable	ACTIVE	SBVM700	TLV74325P Unencrypted PSpice Transient Model
TLV743P	300-mA low-IQ low-dropout (LDO) voltage regulator with enable	ACTIVE	SBVM701	TLV74328P PSpice Transient Model
TLV743P	300-mA low-IQ low-dropout (LDO) voltage regulator with enable	ACTIVE	SBVM702	TLV74328P Unencrypted PSpice Transient Model
TLV743P	300-mA low-IQ low-dropout (LDO) voltage regulator with enable	ACTIVE	SBVM703	TLV743285P PSpice Transient Model
TLV743P	300-mA low-IQ low-dropout (LDO) voltage regulator with enable	ACTIVE	SBVM704	TLV743285P Unencrypted PSpice Transient Model
TLV743P	300-mA low-IQ low-dropout (LDO) voltage regulator with enable	ACTIVE	SBVM705	TLV74330P Unencrypted PSpice Transient Model
TLV743P	300-mA low-IQ low-dropout (LDO) voltage regulator with enable	ACTIVE	SBVM706	TLV74330 PSpice Transient Model
TLV743P	300-mA low-IQ low-dropout (LDO) voltage regulator with enable	ACTIVE	SBVM707	TLV7433P PSpice Transient Model
TLV743P	300-mA low-IQ low-dropout (LDO) voltage regulator with enable	ACTIVE	SBVM708	TLV74333P Unencrypted PSpice Transient Model
TLV743P	300-mA low-IQ low-dropout (LDO) voltage regulator with enable	ACTIVE	SBVM846	TLV743105P Unencrypted PSpice Transient Model
TLV743P	300-mA low-IQ low-dropout (LDO) voltage regulator with enable	ACTIVE	SBVM847	TLV743105P PSpice Transient Model
TLV751	500-mA, low-IQ, high-PSRR, dual-channel low-dropout (LDO) voltage regulator	ACTIVE	SBVM951	TLV75101PDSQ PSPICE Model
TLV755P	500-mA, high-PSRR, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM819	TLV75529P Unencrypted PSpice Transient Model
TLV755P	500-mA, high-PSRR, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM820	TLV75515P Unencrypted PSpice Transient Model
TLV755P	500-mA, high-PSRR, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM821	TLV75525P Unencrypted PSpice Transient Model
TLV755P	500-mA, high-PSRR, low-IQ, low-dropout voltage regulator with enable	ACTIVE	SBVM822	TLV75528P PSpice Transient Model
